sensors 30
relays 292
e 270 268 87.9 122880 8.07234856797261e-08 5e-08
e 270 269 86.4 122880 5.19167561521734e-08 5e-08
e 270 271 87.2 122880 6.50289768964251e-08 5e-08
e 270 272 89.5 122880 1.08294791088419e-07 5e-08
e 270 274 88 122880 5.34267028404125e-08 5e-08
e 270 297 88.3 122880 1.24184959027837e-07 5e-08
e 271 24 89.2 122880 3.48599203465273e-07 5e-08
e 271 25 89.6 122880 8.11782615702344e-08 5e-08
e 271 215 89.1 122880 1.80112470271517e-07 5e-08
e 271 216 88.2 122880 9.09698654665362e-08 5e-08
e 271 254 89.6 122880 1.22622969902345e-07 5e-08
e 271 256 89.5 122880 1.59027677359504e-07 5e-08
e 271 261 89.2 122880 3.42168018237923e-07 5e-08
e 271 262 89.3 122880 2.87143031864392e-07 5e-08
e 271 263 89.3 122880 5.58834551254016e-07 5e-08
e 271 267 89.5 122880 1.70716015506503e-07 5e-08
e 271 268 86.3 122880 9.29249418901224e-08 5e-08
e 271 269 86.1 122880 6.31331429529686e-08 5e-08
e 271 270 87.2 122880 6.50289768964251e-08 5e-08
e 271 272 87.1 122880 6.41296031803895e-08 5e-08
e 271 273 89.4 122880 1.1588928017828e-07 5e-08
e 271 274 87.4 122880 6.41245067384363e-08 5e-08
e 271 297 89.7 122880 1.40044873227772e-07 5e-08
e 272 23 89.5 122880 1.22500860909089e-07 5e-08
e 272 24 87.3 122880 1.29563106443169e-07 5e-08
e 272 25 88.5 122880 1.20401219071266e-07 5e-08
e 272 216 89.6 122880 1.88483518305855e-07 5e-08
e 272 254 88.9 122880 2.12470487666182e-07 5e-08
e 272 255 88.4 122880 1.71735553292162e-07 5e-08
e 272 256 89 122880 1.19942629321672e-07 5e-08
e 272 258 88.6 122880 3.00836201709529e-07 5e-08
e 272 260 89.5 122880 2.65241593970729e-07 5e-08
e 272 261 88.1 122880 1.26019092025996e-07 5e-08
e 272 262 89.5 122880 1.11824636574671e-07 5e-08
e 272 263 88.5 122880 2.48081074892901e-07 5e-08
e 272 269 88.6 122880 1.02468375265528e-07 5e-08
e 272 270 89.5 122880 1.08294791088419e-07 5e-08
e 272 271 87.1 122880 6.41296031803895e-08 5e-08
e 272 273 87.7 122880 6.89999362562348e-08 5e-08
e 272 297 89.5 122880 2.44267005082629e-07 5e-08
e 273 23 88.8 122880 1.94996183907865e-07 5e-08
e 273 24 86.3 122880 7.94716965982922e-08 5e-08
e 273 25 88.4 122880 3.43646726041502e-07 5e-08
e 273 235 88.3 122880 2.3434735360927e-07 5e-08
e 273 236 89.1 122880 1.86420713875887e-07 5e-08
e 273 255 90 122880 3.88014092260569e-07 5e-08
e 273 256 89.5 122880 1.30038160449946e-07 5e-08
e 273 257 89.1 122880 1.18504300750483e-07 5e-08
e 273 258 88.1 122880 1.41116456631844e-07 5e-08
e 273 259 88.6 122880 2.69143806535743e-07 5e-08
e 273 260 88.2 122880 1.26253804740452e-07 5e-08
e 273 261 87.5 122880 7.49692462389255e-08 5e-08
e 273 262 86.7 122880 6.23231674738512e-08 5e-08
e 273 263 87.4 122880 1.24210013682125e-07 5e-08
e 273 265 89.8 122880 5.35286152036531e-07 5e-08
e 273 271 89.4 122880 1.1588928017828e-07 5e-08
e 273 272 87.7 122880 6.89999362562348e-08 5e-08
e 274 23 87.8 122880 1.22042583353665e-07 5e-08
e 274 24 89.9 122880 9.11438642470277e-07 5e-08
e 274 25 86.6 122880 5.77961747131376e-08 5e-08
e 274 214 89.6 122880 2.08853775335792e-07 5e-08
e 274 215 89.9 122880 9.7394570891882e-08 5e-08
e 274 216 90 122880 6.24927388540443e-08 5e-08
e 274 248 89.3 122880 5.15638285434523e-07 5e-08
e 274 253 87.5 122880 1.91486131888667e-07 5e-08
e 274 254 86.7 122880 8.79440263443378e-08 5e-08
e 274 255 86.4 122880 9.54650837718218e-08 5e-08
e 274 261 88.5 122880 7.41633138206468e-07 5e-08
e 274 267 89.2 122880 2.33397240712616e-07 5e-08
e 274 268 86.5 122880 1.03264934313059e-07 5e-08
e 274 269 86.2 122880 5.93622027123135e-08 5e-08
e 274 270 88 122880 5.34267028404125e-08 5e-08
e 274 271 87.4 122880 6.41245067384363e-08 5e-08
e 274 297 86.9 122880 9.64699195869946e-08 5e-08
e 275 26 87.5 122880 6.69769542984238e-08 5e-08
e 275 248 89.4 122880 2.21102274263053e-07 5e-08
e 275 254 87.4 122880 8.93203214145353e-08 5e-08
e 275 255 88.7 122880 1.12932598383968e-07 5e-08
e 275 276 89 122880 6.17339140410127e-08 5e-08
e 275 277 88.6 122880 1.03117715382184e-07 5e-08
e 275 278 89.1 122880 1.14404870119115e-07 5e-08
e 275 281 89.2 122880 4.60295566737276e-07 5e-08
e 275 297 88.3 122880 8.95961283750081e-08 5e-08
e 275 299 87.3 122880 5.2740312751147e-08 5e-08
e 276 26 88.2 122880 1.06934390199892e-07 5e-08
e 276 219 87.6 122880 6.85217122739624e-08 5e-08
e 276 253 89.6 122880 2.05903212905809e-07 5e-08
e 276 254 87.6 122880 1.64598212204676e-07 5e-08
e 276 255 89.6 122880 2.66349129024587e-07 5e-08
e 276 275 89 122880 6.17339140410127e-08 5e-08
e 276 277 88.9 122880 6.49280338630646e-08 5e-08
e 276 278 88.9 122880 7.26143556721341e-08 5e-08
e 276 286 88.8 122880 1.1584077179957e-07 5e-08
e 276 297 89.2 122880 1.6590283412068e-07 5e-08
e 276 299 89.1 122880 7.27746359228783e-08 5e-08
e 277 26 88.3 122880 2.70220363656949e-07 5e-08
e 277 27 88 122880 1.41743255326661e-07 5e-08
e 277 28 89.6 122880 1.42119938643489e-07 5e-08
e 277 29 88.7 122880 6.4964722680907e-08 5e-08
e 277 143 89.5 122880 3.33902233872355e-07 5e-08
e 277 213 88.7 122880 1.76365317615083e-07 5e-08
e 277 217 88.8 122880 9.33638932628273e-08 5e-08
e 277 218 88.6 122880 6.64197719983575e-08 5e-08
e 277 219 88.5 122880 5.04931486096641e-08 5e-08
e 277 275 88.6 122880 1.03117715382184e-07 5e-08
e 277 276 88.9 122880 6.49280338630646e-08 5e-08
e 277 278 88.5 122880 5.31952494115688e-08 5e-08
e 277 279 88.3 122880 7.781788290343e-08 5e-08
e 277 280 88.4 122880 1.09110545218377e-07 5e-08
e 277 281 88.9 122880 2.05460162313884e-07 5e-08
e 277 282 89.7 122880 2.15113754037228e-07 5e-08
e 277 285 88.2 122880 9.1337440288326e-08 5e-08
e 277 286 87.6 122880 7.0063156390675e-08 5e-08
e 277 287 88.6 122880 7.47086519212263e-08 5e-08
e 277 288 88.9 122880 1.04482338522484e-07 5e-08
e 277 289 87.7 122880 2.17058185567575e-07 5e-08
e 277 290 88.7 122880 2.17127068072932e-07 5e-08
e 277 299 88.7 122880 1.23230585187986e-07 5e-08
e 278 27 88.2 122880 1.04941431765258e-07 5e-08
e 278 28 89.9 122880 1.1117955121865e-07 5e-08
e 278 29 88.2 122880 6.66683851976754e-08 5e-08
e 278 143 88.6 122880 2.00514330233707e-07 5e-08
e 278 213 89 122880 2.89220158604812e-07 5e-08
e 278 217 88.6 122880 1.18829507171783e-07 5e-08
e 278 218 88.4 122880 8.31517450909117e-08 5e-08
e 278 219 88.2 122880 5.51704606323321e-08 5e-08
e 278 255 89 122880 8.74503696858189e-07 5e-08
e 278 275 89.1 122880 1.14404870119115e-07 5e-08
e 278 276 88.9 122880 7.26143556721341e-08 5e-08
e 278 277 88.5 122880 5.31952494115688e-08 5e-08
e 278 279 87.7 122880 6.24138919987372e-08 5e-08
e 278 280 88.7 122880 8.53941613927099e-08 5e-08
e 278 281 88.4 122880 1.26033599490305e-07 5e-08
e 278 282 89.5 122880 1.485713839239e-07 5e-08
e 278 283 88.5 122880 1.26117082518564e-07 5e-08
e 278 285 87.4 122880 7.31798243067072e-08 5e-08
e 278 286 86.9 122880 6.17513652137627e-08 5e-08
e 278 287 89.4 122880 8.52355150731889e-08 5e-08
e 278 288 88 122880 1.25887243215447e-07 5e-08
e 278 297 89.1 122880 5.78486916303097e-07 5e-08
e 278 299 88.7 122880 1.37277502747505e-07 5e-08
e 279 27 88 122880 7.07149992760021e-08 5e-08
e 279 28 88.9 122880 9.53336460087475e-08 5e-08
e 279 29 88.9 122880 9.5110560481705e-08 5e-08
e 279 140 89.9 122880 4.07129354258469e-07 5e-08
e 279 141 89.1 122880 1.91487161797296e-07 5e-08
e 279 142 88.2 122880 1.77922342847769e-07 5e-08
e 279 143 88.2 122880 1.00694109489354e-07 5e-08
e 279 144 88.5 122880 1.19696770641783e-07 5e-08
e 279 217 89.8 122880 3.03713238988568e-07 5e-08
e 279 218 88.9 122880 1.46457249971764e-07 5e-08
e 279 219 88.4 122880 8.36074415195082e-08 5e-08
e 279 220 89.9 122880 2.68824430960512e-07 5e-08
e 279 247 89.5 122880 8.93051131421526e-07 5e-08
e 279 277 88.3 122880 7.781788290343e-08 5e-08
e 279 278 87.7 122880 6.24138919987372e-08 5e-08
e 279 280 88.2 122880 5.58916009779881e-08 5e-08
e 279 281 88 122880 7.70064050031333e-08 5e-08
e 279 282 89.8 122880 1.18625722464875e-07 5e-08
e 279 283 89.1 122880 1.24703092324139e-07 5e-08
e 279 284 89.6 122880 1.25622334769199e-07 5e-08
e 279 285 87.3 122880 6.11357918788885e-08 5e-08
e 279 286 88 122880 6.97920650272181e-08 5e-08
e 279 287 87.8 122880 1.36809546930077e-07 5e-08
e 280 27 87.4 122880 6.22815571472114e-08 5e-08
e 280 28 87.8 122880 1.00248251604976e-07 5e-08
e 280 29 88.4 122880 1.32830704595217e-07 5e-08
e 280 60 89.6 122880 6.065818337438e-07 5e-08
e 280 61 89.8 122880 3.63739873077726e-07 5e-08
e 280 62 88.7 122880 2.02192340086029e-07 5e-08
e 280 139 89.9 122880 4.53670385503106e-07 5e-08
e 280 140 88.5 122880 2.12827800973219e-07 5e-08
e 280 141 88.8 122880 1.11191327869972e-07 5e-08
e 280 142 87.9 122880 1.10045025153738e-07 5e-08
e 280 143 87.2 122880 7.66402698172196e-08 5e-08
e 280 144 88 122880 8.50856085265463e-08 5e-08
e 280 145 89.2 122880 1.37158928018938e-07 5e-08
e 280 218 89.6 122880 2.94173898083901e-07 5e-08
e 280 219 88.5 122880 1.17617756384581e-07 5e-08
e 280 220 88.2 122880 1.33980472823314e-07 5e-08
e 280 277 88.4 122880 1.09110545218377e-07 5e-08
e 280 278 88.7 122880 8.53941613927099e-08 5e-08
e 280 279 88.2 122880 5.58916009779881e-08 5e-08
e 280 281 86.9 122880 5.76771306077592e-08 5e-08
e 280 282 89 122880 1.22061456150524e-07 5e-08
e 280 283 88.8 122880 1.5511132389862e-07 5e-08
e 280 284 89.1 122880 1.36309921850244e-07 5e-08
e 280 285 86.8 122880 6.79702251097254e-08 5e-08
e 280 286 88.2 122880 9.04577509614639e-08 5e-08
e 280 287 89.8 122880 2.65850071685142e-07 5e-08
e 281 27 87.6 122880 6.62138067194435e-08 5e-08
e 281 28 88.8 122880 1.18605512813429e-07 5e-08
e 281 29 89.4 122880 2.80084251427676e-07 5e-08
e 281 51 89.8 122880 1.1921894797334e-06 5e-08
e 281 60 89.4 122880 3.82358950430812e-07 5e-08
e 281 61 89.3 122880 2.04823725373235e-07 5e-08
e 281 62 88.1 122880 1.12911730680147e-07 5e-08
e 281 139 88.8 122880 2.14842123210035e-07 5e-08
e 281 140 87.9 122880 1.13998071540723e-07 5e-08
e 281 141 88.5 122880 7.67711079155903e-08 5e-08
e 281 142 88.2 122880 7.89070967712356e-08 5e-08
e 281 143 88.4 122880 6.27367685010028e-08 5e-08
e 281 144 87.8 122880 5.99390443215989e-08 5e-08
e 281 145 89.1 122880 9.83723287558213e-08 5e-08
e 281 219 89.5 122880 2.39885675578268e-07 5e-08
e 281 220 88.7 122880 8.83708632318608e-08 5e-08
e 281 221 89 122880 1.54439897758282e-07 5e-08
e 281 222 90 122880 4.19930865995622e-07 5e-08
e 281 275 89.2 122880 4.60295566737276e-07 5e-08
e 281 277 88.9 122880 2.05460162313884e-07 5e-08
e 281 278 88.4 122880 1.26033599490305e-07 5e-08
e 281 279 88 122880 7.70064050031333e-08 5e-08
e 281 280 86.9 122880 5.76771306077592e-08 5e-08
e 281 282 88.4 122880 1.51489321828027e-07 5e-08
e 281 283 88.3 122880 2.35986137866908e-07 5e-08
e 281 284 88.6 122880 1.8113535085347e-07 5e-08
e 281 285 88.3 122880 8.93467722150372e-08 5e-08
e 281 286 88.6 122880 1.28340756557431e-07 5e-08
e 282 16 89 122880 1.60872104318454e-07 5e-08
e 282 27 86.3 122880 7.9050864651662e-08 5e-08
e 282 28 86.1 122880 5.24600479085782e-08 5e-08
e 282 58 86.9 122880 8.77213520780345e-08 5e-08
e 282 59 87.7 122880 1.29555313454436e-07 5e-08
e 282 60 88.5 122880 2.87053369134495e-07 5e-08
e 282 61 89.1 122880 2.61558092718025e-07 5e-08
e 282 142 87.1 122880 1.76328903018819e-07 5e-08
e 282 143 87.8 122880 1.04277392312171e-07 5e-08
e 282 144 88.9 122880 2.5321973980666e-07 5e-08
e 282 173 87.7 122880 1.70445084221305e-07 5e-08
e 282 174 88.5 122880 1.25886968787118e-07 5e-08
e 282 175 88.3 122880 9.37810330783717e-08 5e-08
e 282 176 87.6 122880 8.09131760437663e-08 5e-08
e 282 219 89.6 122880 2.13199109136553e-07 5e-08
e 282 277 89.7 122880 2.15113754037228e-07 5e-08
e 282 278 89.5 122880 1.485713839239e-07 5e-08
e 282 279 89.8 122880 1.18625722464875e-07 5e-08
e 282 280 89 122880 1.22061456150524e-07 5e-08
e 282 281 88.4 122880 1.51489321828027e-07 5e-08
e 282 283 85.4 122880 5.59139815993269e-08 5e-08
e 282 284 86.4 122880 5.04319591656133e-08 5e-08
e 282 285 87.9 122880 7.48663557580969e-08 5e-08
e 282 286 89 122880 8.78338503593166e-08 5e-08
e 283 16 88 122880 1.55563152665165e-07 5e-08
e 283 27 87.5 122880 9.83525708146373e-08 5e-08
e 283 28 85.5 122880 5.73827707688625e-08 5e-08
e 283 29 89.4 122880 9.40695923736852e-08 5e-08
e 283 58 87.1 122880 1.07069660058822e-07 5e-08
e 283 59 88 122880 2.26450526538589e-07 5e-08
e 283 143 86.8 122880 1.5336039222913e-07 5e-08
e 283 172 88.3 122880 1.44511489760388e-07 5e-08
e 283 173 88.9 122880 1.11125829980886e-07 5e-08
e 283 174 88.5 122880 9.74199821336063e-08 5e-08
e 283 175 87.4 122880 8.00027942756541e-08 5e-08
e 283 176 86.4 122880 8.04043767162932e-08 5e-08
e 283 217 88.7 122880 4.52060313887209e-07 5e-08
e 283 218 88.3 122880 2.74476993524905e-07 5e-08
e 283 278 88.5 122880 1.26117082518564e-07 5e-08
e 283 279 89.1 122880 1.24703092324139e-07 5e-08
e 283 280 88.8 122880 1.5511132389862e-07 5e-08
e 283 281 88.3 122880 2.35986137866908e-07 5e-08
e 283 282 85.4 122880 5.59139815993269e-08 5e-08
e 283 284 84.9 122880 5.37877331806467e-08 5e-08
e 283 285 87.1 122880 7.89460509577036e-08 5e-08
e 283 286 88.4 122880 7.81128132852469e-08 5e-08
e 283 287 89 122880 1.21768389033839e-07 5e-08
e 283 288 90 122880 2.50198597845848e-07 5e-08
e 284 16 89.1 122880 1.40771802168385e-07 5e-08
e 284 27 87.4 122880 8.60308568127067e-08 5e-08
e 284 28 85.9 122880 5.39033625230323e-08 5e-08
e 284 58 86.3 122880 8.67352789373384e-08 5e-08
e 284 59 87.7 122880 1.3543299923731e-07 5e-08
e 284 142 87.9 122880 2.12326591646808e-07 5e-08
e 284 143 88.9 122880 1.14392527374874e-07 5e-08
e 284 172 89 122880 2.22715114127531e-07 5e-08
e 284 173 87.9 122880 1.41434266071418e-07 5e-08
e 284 174 88.3 122880 1.14870189458918e-07 5e-08
e 284 175 87.1 122880 8.58289906855825e-08 5e-08
e 284 176 87.8 122880 7.5699109955785e-08 5e-08
e 284 279 89.6 122880 1.25622334769199e-07 5e-08
e 284 280 89.1 122880 1.36309921850244e-07 5e-08
e 284 281 88.6 122880 1.8113535085347e-07 5e-08
e 284 282 86.4 122880 5.04319591656133e-08 5e-08
e 284 283 84.9 122880 5.37877331806467e-08 5e-08
e 284 285 88 122880 7.88207033257132e-08 5e-08
e 285 27 87.4 122880 5.9909440016232e-08 5e-08
e 285 28 87.6 122880 6.17071599860412e-08 5e-08
e 285 29 88.4 122880 8.30129439851384e-08 5e-08
e 285 142 88.6 122880 1.54882709055803e-07 5e-08
e 285 143 88.7 122880 9.05352969498223e-08 5e-08
e 285 144 88.4 122880 1.37665160410265e-07 5e-08
e 285 173 89.8 122880 4.01888190699247e-07 5e-08
e 285 175 87.5 122880 2.29902655013028e-07 5e-08
e 285 176 89.2 122880 2.0302037612401e-07 5e-08
e 285 218 88 122880 1.70105547502485e-07 5e-08
e 285 219 88.2 122880 9.40847285456215e-08 5e-08
e 285 220 89.9 122880 3.14075121573418e-07 5e-08
e 285 277 88.2 122880 9.1337440288326e-08 5e-08
e 285 278 87.4 122880 7.31798243067072e-08 5e-08
e 285 279 87.3 122880 6.11357918788885e-08 5e-08
e 285 280 86.8 122880 6.79702251097254e-08 5e-08
e 285 281 88.3 122880 8.93467722150372e-08 5e-08
e 285 282 87.9 122880 7.48663557580969e-08 5e-08
e 285 283 87.1 122880 7.89460509577036e-08 5e-08
e 285 284 88 122880 7.88207033257132e-08 5e-08
e 285 286 88.2 122880 5.81251002998221e-08 5e-08
e 285 287 88.4 122880 1.18991323330119e-07 5e-08
e 285 288 89.1 122880 2.73902379583235e-07 5e-08
e 286 27 87.6 122880 8.59792553652175e-08 5e-08
e 286 28 88.4 122880 7.26729299576414e-08 5e-08
e 286 29 88 122880 5.8382506267392e-08 5e-08
e 286 58 89.6 122880 3.45813911123537e-07 5e-08
e 286 142 89.9 122880 3.5025927347639e-07 5e-08
e 286 143 88.4 122880 1.43828107966474e-07 5e-08
e 286 144 89.6 122880 2.98894887834375e-07 5e-08
e 286 173 89.8 122880 2.77622297981493e-07 5e-08
e 286 174 89.1 122880 2.42443060062715e-07 5e-08
e 286 175 89.7 122880 2.08654921376391e-07 5e-08
e 286 176 88.6 122880 2.27658480926156e-07 5e-08
e 286 217 88 122880 1.55830672331203e-07 5e-08
e 286 218 88.5 122880 1.0186714119657e-07 5e-08
e 286 219 87.7 122880 6.96936800475748e-08 5e-08
e 286 276 88.8 122880 1.1584077179957e-07 5e-08
e 286 277 87.6 122880 7.0063156390675e-08 5e-08
e 286 278 86.9 122880 6.17513652137627e-08 5e-08
e 286 279 88 122880 6.97920650272181e-08 5e-08
e 286 280 88.2 122880 9.04577509614639e-08 5e-08
e 286 281 88.6 122880 1.28340756557431e-07 5e-08
e 286 282 89 122880 8.78338503593166e-08 5e-08
e 286 283 88.4 122880 7.81128132852469e-08 5e-08
e 286 285 88.2 122880 5.81251002998221e-08 5e-08
e 286 287 88.5 122880 7.97640805095251e-08 5e-08
e 286 288 88.2 122880 1.24053510153117e-07 5e-08
e 286 289 88 122880 2.38804514428359e-07 5e-08
e 286 290 89.7 122880 3.42172342442769e-07 5e-08
e 287 20 88.9 122880 1.9621215400896e-07 5e-08
e 287 29 88.1 122880 5.65563295070688e-08 5e-08
e 287 171 88.4 122880 1.36890532921142e-07 5e-08
e 287 172 89.3 122880 2.21100721109615e-07 5e-08
e 287 173 88.1 122880 2.24540617825092e-07 5e-08
e 287 175 89.1 122880 3.11917243364291e-07 5e-08
e 287 176 89.7 122880 4.6272235953449e-07 5e-08
e 287 207 88.4 122880 1.64345349733253e-07 5e-08
e 287 213 88.3 122880 1.07488755270748e-07 5e-08
e 287 214 89.6 122880 1.20594216024605e-07 5e-08
e 287 217 87.6 122880 7.31868165041486e-08 5e-08
e 287 218 86.9 122880 6.25290851238874e-08 5e-08
e 287 219 88.5 122880 6.83682801537472e-08 5e-08
e 287 277 88.6 122880 7.47086519212263e-08 5e-08
e 287 278 89.4 122880 8.52355150731889e-08 5e-08
e 287 279 87.8 122880 1.36809546930077e-07 5e-08
e 287 280 89.8 122880 2.65850071685142e-07 5e-08
e 287 283 89 122880 1.21768389033839e-07 5e-08
e 287 285 88.4 122880 1.18991323330119e-07 5e-08
e 287 286 88.5 122880 7.97640805095251e-08 5e-08
e 287 288 87.2 122880 5.99211680658172e-08 5e-08
e 287 289 86.7 122880 8.45015587893046e-08 5e-08
e 287 290 88.3 122880 9.60823491224701e-08 5e-08
e 287 308 89.7 122880 4.13847035224573e-07 5e-08
e 288 20 87.8 122880 1.0492535271536e-07 5e-08
e 288 29 88.2 122880 8.26072251836066e-08 5e-08
e 288 169 89.5 122880 2.48628357743959e-07 5e-08
e 288 171 89.3 122880 1.09613346932478e-07 5e-08
e 288 173 89.1 122880 2.81746726056086e-07 5e-08
e 288 207 88.8 122880 9.27000664936303e-08 5e-08
e 288 211 89.9 122880 4.1444731016708e-07 5e-08
e 288 212 88.7 122880 2.01961934259499e-07 5e-08
e 288 213 88.1 122880 7.47697085287315e-08 5e-08
e 288 214 89.6 122880 9.69153423184907e-08 5e-08
e 288 217 88.2 122880 6.15750501273273e-08 5e-08
e 288 218 86.8 122880 6.69105755859829e-08 5e-08
e 288 219 89.1 122880 9.4696267698436e-08 5e-08
e 288 277 88.9 122880 1.04482338522484e-07 5e-08
e 288 278 88 122880 1.25887243215447e-07 5e-08
e 288 283 90 122880 2.50198597845848e-07 5e-08
e 288 285 89.1 122880 2.73902379583235e-07 5e-08
e 288 286 88.2 122880 1.24053510153117e-07 5e-08
e 288 287 87.2 122880 5.99211680658172e-08 5e-08
e 288 289 85.5 122880 6.19585320945684e-08 5e-08
e 288 290 87.9 122880 6.32397709776126e-08 5e-08
e 288 308 89.1 122880 1.69154121326759e-07 5e-08
e 289 20 89.3 122880 1.10313645930158e-07 5e-08
e 289 29 87 122880 1.17566821689148e-07 5e-08
e 289 165 88.6 122880 1.29716401416015e-07 5e-08
e 289 166 89.5 122880 2.3459485507708e-07 5e-08
e 289 169 89.5 122880 1.14616733216017e-07 5e-08
e 289 170 89.4 122880 1.08487786147988e-07 5e-08
e 289 171 86.4 122880 7.16709162665397e-08 5e-08
e 289 172 88.8 122880 1.37971819128244e-07 5e-08
e 289 173 88.6 122880 1.87183597771348e-07 5e-08
e 289 174 89.1 122880 2.4167055743977e-07 5e-08
e 289 214 88.9 122880 1.47760576849479e-07 5e-08
e 289 217 87.6 122880 9.15768876755517e-08 5e-08
e 289 218 88.5 122880 1.07294752410629e-07 5e-08
e 289 219 87.3 122880 1.77155842807551e-07 5e-08
e 289 231 89.2 122880 4.46588491361849e-07 5e-08
e 289 232 88.2 122880 2.16502732621509e-07 5e-08
e 289 277 87.7 122880 2.17058185567575e-07 5e-08
e 289 286 88 122880 2.38804514428359e-07 5e-08
e 289 287 86.7 122880 8.45015587893046e-08 5e-08
e 289 288 85.5 122880 6.19585320945684e-08 5e-08
e 289 290 88.9 122880 6.07591152715205e-08 5e-08
e 289 308 86.9 122880 1.18732268813916e-07 5e-08
e 290 20 88.8 122880 7.03904975641657e-08 5e-08
e 290 29 87.2 122880 1.49303967355151e-07 5e-08
e 290 165 89.3 122880 2.51034867988318e-07 5e-08
e 290 169 88.9 122880 2.35831387336505e-07 5e-08
e 290 170 88 122880 2.15675600037224e-07 5e-08
e 290 171 88.9 122880 1.09110880842987e-07 5e-08
e 290 173 89.4 122880 4.67167674585788e-07 5e-08
e 290 207 88.1 122880 5.83880675187268e-08 5e-08
e 290 208 88.8 122880 1.53916179627852e-07 5e-08
e 290 211 88.7 122880 1.54878274297672e-07 5e-08
e 290 212 88.3 122880 9.98395149701414e-08 5e-08
e 290 213 88.4 122880 6.1502622545445e-08 5e-08
e 290 214 89.3 122880 9.39370850915117e-08 5e-08
e 290 215 89.5 122880 1.93384834311498e-07 5e-08
e 290 217 88.3 122880 7.26918593548505e-08 5e-08
e 290 218 88 122880 9.65005692531631e-08 5e-08
e 290 219 88.2 122880 1.79064651844404e-07 5e-08
e 290 230 88.5 122880 3.15219200447373e-07 5e-08
e 290 277 88.7 122880 2.17127068072932e-07 5e-08
e 290 286 89.7 122880 3.42172342442769e-07 5e-08
e 290 287 88.3 122880 9.60823491224701e-08 5e-08
e 290 288 87.9 122880 6.32397709776126e-08 5e-08
e 290 289 88.9 122880 6.07591152715205e-08 5e-08
e 290 308 88.6 122880 8.77724648880822e-08 5e-08
e 291 4 89.8 122880 4.727148652797e-07 5e-08
e 291 8 87 122880 8.69688423561956e-08 5e-08
e 291 32 85.3 122880 5.43114516348509e-08 5e-08
e 291 44 86.3 122880 2.02756788693365e-07 5e-08
e 291 64 88.3 122880 1.2453536929753e-07 5e-08
e 291 65 87.4 122880 9.68106013354976e-08 5e-08
e 291 67 84.6 122880 8.10742541306541e-08 5e-08
e 291 68 87.4 122880 2.36329652573591e-07 5e-08
e 291 80 86.1 122880 5.26187883682306e-08 5e-08
e 291 81 84.3 122880 7.03187911973104e-08 5e-08
e 291 82 87.1 122880 1.06095707891856e-07 5e-08
e 291 83 87.1 122880 1.97038646529613e-07 5e-08
e 291 85 86.4 122880 5.94598372474296e-08 5e-08
e 291 86 89.3 122880 1.2572254471081e-07 5e-08
e 291 87 88.9 122880 2.62222504040287e-07 5e-08
e 291 292 87.5 122880 7.61399498620913e-08 5e-08
e 291 300 88.2 122880 1.03561868109565e-07 5e-08
e 291 301 87.1 122880 7.07599944184389e-08 5e-08
e 291 302 87.1 122880 1.14120030819018e-07 5e-08
e 292 32 88.2 122880 1.01669891196791e-07 5e-08
e 292 44 88.2 122880 1.92092589913881e-07 5e-08
e 292 67 89.1 122880 1.95260796544039e-07 5e-08
e 292 80 86.3 122880 6.22353556590917e-08 5e-08
e 292 81 86.4 122880 6.71587950202856e-08 5e-08
e 292 82 88.3 122880 1.03311093917505e-07 5e-08
e 292 84 90 122880 3.29165741030172e-07 5e-08
e 292 85 85.9 122880 5.571200966624e-08 5e-08
e 292 86 86.6 122880 6.2883882781675e-08 5e-08
e 292 87 89.2 122880 9.47549514054866e-08 5e-08
e 292 88 88.7 122880 1.31167329465086e-07 5e-08
e 292 291 87.5 122880 7.61399498620913e-08 5e-08
e 292 300 87.3 122880 9.98756101414802e-08 5e-08
e 292 301 85 122880 6.69701587858416e-08 5e-08
e 293 7 87.6 122880 2.06288064573596e-07 5e-08
e 293 49 87.8 122880 9.3173860418275e-08 5e-08
e 293 50 86.2 122880 6.03717765903445e-08 5e-08
e 293 54 89.9 122880 8.95470643543839e-07 5e-08
e 293 55 89.9 122880 5.5932003474449e-07 5e-08
e 293 239 88.3 122880 9.19831589091854e-08 5e-08
e 293 240 88 122880 6.38291671000149e-08 5e-08
e 293 241 86.8 122880 5.03162357951463e-08 5e-08
e 293 242 86.6 122880 5.48759564302277e-08 5e-08
e 293 243 86.4 122880 8.2739512698265e-08 5e-08
e 293 244 88.1 122880 1.29437386148151e-07 5e-08
e 293 245 89.4 122880 3.81954374552206e-07 5e-08
e 293 249 89.5 122880 5.2202747073936e-07 5e-08
e 293 251 88.6 122880 1.8035902785582e-07 5e-08
e 293 252 88.7 122880 1.29708149654516e-07 5e-08
e 294 6 86.2 122880 5.71876310255336e-08 5e-08
e 294 7 85.4 122880 5.33933564730519e-08 5e-08
e 294 46 84.3 122880 6.76283203180143e-08 5e-08
e 294 47 86.8 122880 5.20960384198576e-08 5e-08
e 294 48 87.2 122880 8.12843149537173e-08 5e-08
e 294 49 88.1 122880 8.30629739466945e-08 5e-08
e 294 50 89.4 122880 1.38922669004201e-07 5e-08
e 294 55 88 122880 9.48776260577238e-08 5e-08
e 294 92 89.7 122880 4.66826595960943e-07 5e-08
e 294 93 88.8 122880 2.20951506486283e-07 5e-08
e 294 94 87.7 122880 1.58119511380035e-07 5e-08
